student_id,date_watched
265093,2022-04-08
265093,2022-04-09
265093,2022-04-12
265093,2022-04-18
265093,2022-04-20
265093,2022-04-26
265093,2022-04-27
265093,2022-05-09
265093,2022-05-11
265093,2022-03-10
265093,2022-03-13
265095,2022-03-07
265095,2022-03-08
265095,2022-03-10
265096,2022-02-26
265097,2022-02-26
265098,2022-02-26
265099,2022-05-26
265101,2022-02-26
265101,2022-03-09
265101,2022-03-26
265101,2022-04-07
265101,2022-04-08
265101,2022-04-10
265101,2022-08-29
265101,2022-09-01
265101,2022-09-02
265101,2022-09-03
265101,2022-09-04
265101,2022-09-05
265101,2022-09-06
265101,2022-09-07
265101,2022-09-08
265101,2022-09-09
265101,2022-09-13
265101,2022-09-16
265101,2022-09-17
265101,2022-09-25
265101,2022-09-26
265101,2022-09-27
265101,2022-09-28
265101,2022-09-29
265101,2022-09-30
265101,2022-10-01
265101,2022-10-03
265101,2022-10-04
265101,2022-10-05
265101,2022-10-06
265101,2022-10-07
265101,2022-10-08
265101,2022-10-09
265101,2022-10-10
265101,2022-10-11
265101,2022-10-12
265101,2022-10-13
265101,2022-10-14
265101,2022-10-15
265101,2022-10-16
265101,2022-10-17
265101,2022-10-18
265101,2022-10-19
265101,2022-10-20
265101,2022-10-21
265101,2022-10-22
265101,2022-10-23
265101,2022-07-20
265101,2022-07-22
265101,2022-07-24
265101,2022-07-28
265101,2022-07-30
265101,2022-07-31
265101,2022-08-01
265101,2022-08-02
265101,2022-08-03
265101,2022-08-07
265101,2022-08-11
265101,2022-08-19
265101,2022-08-23
265101,2022-04-14
265101,2022-04-21
265101,2022-04-28
265101,2022-04-30
265101,2022-05-01
265101,2022-05-04
265101,2022-05-10
265101,2022-05-14
265101,2022-05-15
265101,2022-05-16
265101,2022-05-17
265101,2022-05-22
265101,2022-05-27
265101,2022-05-28
265101,2022-05-30
265101,2022-06-01
265101,2022-06-04
265101,2022-06-22
265101,2022-06-23
265102,2022-02-26
265103,2022-02-26
265106,2022-02-27
265106,2022-02-28
265106,2022-03-06
265106,2022-03-07
265106,2022-05-22
265107,2022-02-26
265107,2022-03-02
265109,2022-02-26
265110,2022-04-14
265110,2022-04-17
265110,2022-04-18
265110,2022-02-27
265110,2022-02-28
265110,2022-03-01
265110,2022-03-06
265110,2022-04-09
265110,2022-04-10
265110,2022-04-11
265110,2022-04-19
265110,2022-04-20
265110,2022-04-23
265110,2022-04-24
265110,2022-05-14
265110,2022-03-19
265110,2022-03-20
265110,2022-03-21
265110,2022-03-22
265110,2022-03-23
265110,2022-04-02
265110,2022-04-03
265110,2022-04-04
265110,2022-03-12
265110,2022-02-26
265110,2022-03-13
265110,2022-03-14
265110,2022-03-18
265110,2022-03-02
265112,2022-02-27
265112,2022-02-28
265117,2022-02-26
265119,2022-02-26
265119,2022-02-27
265119,2022-02-28
265121,2022-03-02
265121,2022-03-08
265121,2022-03-09
265121,2022-06-26
265128,2022-02-26
265128,2022-02-27
265128,2022-03-03
265129,2022-02-28
265129,2022-03-02
265129,2022-03-04
265129,2022-03-08
265130,2022-08-02
265130,2022-08-03
265130,2022-08-06
265130,2022-02-26
265130,2022-08-07
265130,2022-08-08
265130,2022-07-31
265130,2022-08-01
265130,2022-03-20
265130,2022-03-27
265130,2022-06-05
265132,2022-03-01
265132,2022-03-04
265132,2022-03-05
265132,2022-02-26
265133,2022-02-27
265133,2022-02-26
265134,2022-02-26
265137,2022-02-26
265137,2022-05-17
265139,2022-02-26
265141,2022-02-26
265142,2022-02-26
265142,2022-06-01
265143,2022-02-26
265144,2022-02-26
265145,2022-04-19
265147,2022-02-27
265147,2022-03-01
265147,2022-03-02
265147,2022-03-07
265147,2022-03-08
265147,2022-03-06
265147,2022-03-03
265147,2022-03-04
265147,2022-03-05
265148,2022-04-11
265148,2022-02-26
265148,2022-03-03
265148,2022-03-04
265148,2022-03-06
265148,2022-03-20
265148,2022-04-04
265149,2022-02-26
265150,2022-02-26
265151,2022-02-26
265153,2022-02-27
265154,2022-02-26
265155,2022-02-26
265158,2022-02-26
265159,2022-02-26
265159,2022-02-27
265162,2022-02-26
265162,2022-03-30
265163,2022-02-28
265163,2022-03-03
265164,2022-02-26
265164,2022-03-02
265165,2022-03-21
265165,2022-04-03
265165,2022-04-04
265167,2022-02-26
265168,2022-02-26
265168,2022-03-31
265169,2022-02-26
265169,2022-02-28
265170,2022-02-26
265170,2022-02-27
265173,2022-03-28
265173,2022-03-29
265173,2022-03-30
265175,2022-02-27
265175,2022-02-28
265176,2022-02-27
265176,2022-03-01
265176,2022-03-02
265176,2022-03-04
265176,2022-03-05
265176,2022-06-12
265176,2022-07-17
265176,2022-08-19
265176,2022-08-25
265176,2022-03-06
265176,2022-03-08
265176,2022-03-10
265176,2022-03-11
265176,2022-03-12
265176,2022-03-13
265176,2022-03-15
265176,2022-03-17
265176,2022-03-20
265176,2022-04-01
265176,2022-06-03
265179,2022-02-27
265182,2022-02-28
265182,2022-03-01
265183,2022-09-19
265185,2022-02-27
265196,2022-03-27
265196,2022-04-15
265196,2022-04-01
265196,2022-04-02
265196,2022-04-16
265196,2022-04-19
265196,2022-05-01
265196,2022-05-02
265196,2022-02-27
265198,2022-02-27
265201,2022-02-27
265201,2022-02-28
265201,2022-03-01
265201,2022-03-02
265201,2022-03-03
265202,2022-02-27
265202,2022-07-12
265204,2022-03-21
265204,2022-03-20
265204,2022-03-28
265204,2022-09-25
265204,2022-02-28
265205,2022-02-27
265206,2022-02-27
265209,2022-02-27
265210,2022-08-17
265210,2022-10-02
265210,2022-09-06
265210,2022-09-23
265210,2022-10-11
265210,2022-10-28
265210,2022-09-10
265210,2022-09-12
265210,2022-02-27
265210,2022-03-02
265211,2022-02-27
265212,2022-02-28
265212,2022-03-01
265213,2022-02-27
265217,2022-02-27
265218,2022-02-27
265218,2022-03-02
265218,2022-03-05
265218,2022-03-06
265218,2022-03-07
265218,2022-05-19
265218,2022-09-25
265219,2022-02-28
265219,2022-03-02
265220,2022-02-27
265221,2022-02-27
265224,2022-02-27
265225,2022-02-27
265229,2022-02-27
265229,2022-03-04
265229,2022-03-05
265229,2022-03-07
265230,2022-02-27
265230,2022-02-28
265233,2022-02-27
265233,2022-02-28
265234,2022-03-02
265234,2022-03-07
265235,2022-02-27
265236,2022-02-27
265236,2022-02-28
265237,2022-02-27
265238,2022-02-28
265241,2022-03-05
265241,2022-05-17
265241,2022-05-21
265242,2022-02-27
265244,2022-02-27
265249,2022-02-27
265250,2022-03-20
265250,2022-03-21
265250,2022-03-22
265250,2022-03-23
265250,2022-03-24
265250,2022-03-26
265250,2022-04-19
265250,2022-04-20
265250,2022-04-23
265250,2022-04-24
265250,2022-05-19
265250,2022-04-13
265250,2022-04-14
265250,2022-04-16
265250,2022-04-17
265250,2022-04-18
265250,2022-04-21
265250,2022-04-25
265250,2022-04-27
265250,2022-04-28
265250,2022-04-29
265250,2022-04-30
265250,2022-05-08
265250,2022-05-14
265250,2022-05-15
265250,2022-05-23
265250,2022-06-03
265250,2022-03-25
265250,2022-03-27
265250,2022-03-29
265250,2022-03-30
265250,2022-03-31
265250,2022-04-01
265250,2022-04-02
265250,2022-04-03
265250,2022-04-04
265250,2022-04-22
265250,2022-04-05
265250,2022-04-06
265250,2022-04-07
265250,2022-04-08
265250,2022-04-09
265250,2022-04-10
265250,2022-04-12
265250,2022-02-27
265250,2022-02-28
265250,2022-03-06
265250,2022-03-08
265250,2022-03-10
265250,2022-03-11
265250,2022-03-12
265250,2022-03-14
265250,2022-03-15
265250,2022-03-16
265250,2022-03-17
265253,2022-03-17
265253,2022-03-27
265253,2022-03-16
265255,2022-02-27
265255,2022-06-01
265256,2022-02-27
265258,2022-02-27
265259,2022-03-01
265259,2022-02-27
265259,2022-02-28
265260,2022-02-27
265260,2022-02-28
265262,2022-02-27
265262,2022-02-28
265262,2022-03-01
265262,2022-03-02
265262,2022-03-04
265262,2022-03-05
265262,2022-03-06
265262,2022-03-19
265262,2022-03-20
265262,2022-03-21
265262,2022-04-17
265263,2022-02-28
265263,2022-02-27
265265,2022-02-27
265266,2022-02-27
265267,2022-06-04
265267,2022-02-27
265269,2022-02-27
265269,2022-02-28
265270,2022-02-27
265271,2022-02-27
265273,2022-02-27
265273,2022-05-29
265275,2022-02-27
265278,2022-02-27
265280,2022-09-27
265280,2022-02-28
265280,2022-02-27
265281,2022-02-27
265282,2022-02-27
265283,2022-02-27
265285,2022-02-28
265287,2022-02-28
265288,2022-02-28
265288,2022-03-01
265288,2022-03-04
265288,2022-03-05
265291,2022-02-28
265291,2022-03-01
265291,2022-03-03
265291,2022-03-24
265291,2022-03-28
265291,2022-04-05
265291,2022-04-08
265292,2022-02-28
265293,2022-02-28
265293,2022-03-04
265296,2022-02-28
265300,2022-02-28
265302,2022-02-28
265302,2022-03-01
265302,2022-03-08
265302,2022-03-09
265302,2022-03-25
265302,2022-03-26
265302,2022-03-10
265302,2022-03-15
265302,2022-03-17
265302,2022-03-18
265302,2022-03-29
265304,2022-02-28
265306,2022-02-28
265308,2022-02-28
265309,2022-08-15
265309,2022-08-18
265309,2022-08-20
265310,2022-04-25
265310,2022-04-26
265310,2022-04-27
265310,2022-04-28
265310,2022-04-29
265310,2022-05-01
265310,2022-05-02
265310,2022-05-03
265310,2022-03-13
265310,2022-03-28
265310,2022-03-29
265310,2022-03-30
265310,2022-03-31
265310,2022-04-01
265310,2022-04-03
265310,2022-04-04
265310,2022-04-05
265310,2022-04-06
265310,2022-04-07
265310,2022-04-08
265310,2022-04-09
265310,2022-04-10
265310,2022-04-11
265310,2022-04-12
265310,2022-04-18
265310,2022-05-10
265310,2022-05-16
265310,2022-03-16
265310,2022-03-17
265310,2022-03-18
265310,2022-03-19
265310,2022-03-20
265310,2022-03-21
265310,2022-03-22
265310,2022-03-23
265310,2022-03-24
265310,2022-03-25
265310,2022-03-27
265310,2022-03-07
265310,2022-03-14
265310,2022-03-15
265312,2022-02-28
265314,2022-02-28
265315,2022-02-28
265316,2022-02-28
265316,2022-03-01
265316,2022-03-02
265316,2022-03-13
265317,2022-02-28
265317,2022-03-01
265317,2022-03-02
265317,2022-03-03
265317,2022-03-17
265317,2022-03-18
265317,2022-03-21
265317,2022-03-23
265317,2022-03-24
265317,2022-03-25
265317,2022-03-28
265317,2022-03-29
265317,2022-03-30
265317,2022-04-01
265317,2022-04-02
265317,2022-04-20
265317,2022-04-21
265317,2022-04-22
265317,2022-04-23
265317,2022-04-24
265317,2022-04-30
265317,2022-05-01
265317,2022-05-02
265317,2022-03-04
265317,2022-03-07
265317,2022-03-09
265317,2022-03-10
265317,2022-03-11
265317,2022-03-14
265317,2022-03-15
265318,2022-02-28
265319,2022-03-01
265322,2022-02-28
265323,2022-02-28
265328,2022-03-03
265328,2022-03-02
265328,2022-02-28
265328,2022-03-01
265330,2022-02-28
265333,2022-02-28
265333,2022-03-03
265334,2022-03-02
265337,2022-09-28
265337,2022-09-30
265337,2022-10-03
265337,2022-10-17
265337,2022-10-18
265337,2022-08-14
265337,2022-08-17
265337,2022-08-19
265337,2022-08-20
265337,2022-08-29
265337,2022-08-24
265337,2022-09-06
265337,2022-09-08
265337,2022-09-09
265337,2022-10-01
265337,2022-09-14
265337,2022-09-16
265337,2022-09-20
265337,2022-09-21
265337,2022-10-04
265337,2022-10-20
265337,2022-10-23
265337,2022-10-24
265337,2022-10-26
265337,2022-10-29
265337,2022-03-15
265337,2022-06-12
265337,2022-08-27
265337,2022-09-13
265337,2022-09-15
265337,2022-03-07
265337,2022-03-11
265337,2022-03-14
265337,2022-06-06
265337,2022-08-23
265337,2022-08-25
265338,2022-02-28
265339,2022-02-28
265339,2022-03-01
265339,2022-09-24
265339,2022-09-27
265339,2022-03-02
265339,2022-03-05
265339,2022-03-09
265340,2022-03-03
265340,2022-03-04
265340,2022-03-06
265340,2022-03-10
265340,2022-06-29
265340,2022-03-11
265340,2022-03-12
265340,2022-03-15
265340,2022-03-16
265344,2022-03-22
265347,2022-02-28
265348,2022-02-28
265350,2022-02-28
265351,2022-02-28
265351,2022-04-06
265352,2022-02-28
265353,2022-02-28
265356,2022-02-28
265356,2022-05-07
265357,2022-02-28
265360,2022-02-28
265360,2022-03-01
265362,2022-04-04
265366,2022-02-28
265369,2022-02-28
265370,2022-08-15
265370,2022-09-10
265370,2022-08-16
265370,2022-08-17
265370,2022-08-18
265370,2022-08-19
265370,2022-09-06
265370,2022-08-30
265370,2022-09-11
265370,2022-02-28
265370,2022-03-26
265370,2022-09-20
265370,2022-10-21
265370,2022-08-20
265372,2022-02-28
265372,2022-03-17
265373,2022-03-15
265373,2022-03-18
265373,2022-03-28
265373,2022-07-20
265373,2022-02-28
265378,2022-02-28
265380,2022-02-28
265382,2022-02-28
265382,2022-03-01
265387,2022-02-28
265387,2022-03-02
265390,2022-02-28
265390,2022-03-02
265391,2022-02-28
265391,2022-03-01
265393,2022-03-01
265394,2022-02-28
265396,2022-02-28
265398,2022-02-28
265400,2022-03-02
265404,2022-03-01
265406,2022-03-02
265410,2022-02-28
265412,2022-02-28
265413,2022-02-28
265415,2022-08-18
265415,2022-02-28
265415,2022-03-01
265415,2022-03-02
265415,2022-03-04
265415,2022-03-05
265415,2022-04-25
265415,2022-04-29
265415,2022-05-06
265415,2022-05-07
265415,2022-05-08
265415,2022-05-14
265415,2022-05-16
265415,2022-05-29
265415,2022-05-31
265415,2022-08-10
265415,2022-08-11
265415,2022-08-15
265415,2022-03-20
265415,2022-03-21
265415,2022-03-22
265415,2022-03-24
265415,2022-03-25
265415,2022-04-09
265415,2022-04-10
265415,2022-04-15
265415,2022-04-22
265415,2022-04-23
265415,2022-07-10
265415,2022-07-11
265415,2022-07-20
265415,2022-07-22
265415,2022-07-23
265415,2022-07-24
265415,2022-07-25
265415,2022-08-01
265415,2022-08-06
265415,2022-08-09
265415,2022-07-04
265415,2022-07-05
265415,2022-07-06
265415,2022-07-07
265415,2022-07-09
265415,2022-03-07
265415,2022-03-08
265415,2022-03-09
265415,2022-03-10
265415,2022-03-11
265415,2022-03-13
265415,2022-03-14
265415,2022-03-15
265415,2022-03-16
265415,2022-03-17
265415,2022-03-18
265418,2022-02-28
265419,2022-02-28
265419,2022-03-03
265419,2022-03-04
265420,2022-02-28
265424,2022-02-28
265424,2022-03-01
265424,2022-03-02
265424,2022-03-03
265424,2022-03-04
265424,2022-03-05
265424,2022-03-10
265427,2022-02-28
265429,2022-02-28
265431,2022-02-28
265432,2022-03-04
265434,2022-02-28
265435,2022-02-28
265436,2022-02-28
265436,2022-03-01
265436,2022-03-03
265436,2022-03-04
265437,2022-02-28
265437,2022-03-01
265437,2022-03-14
265437,2022-03-29
265438,2022-03-01
265439,2022-02-28
265441,2022-03-01
265444,2022-03-01
265444,2022-03-02
265446,2022-03-01
265447,2022-03-01
265448,2022-03-23
265449,2022-03-05
265449,2022-03-06
265449,2022-03-07
265449,2022-03-11
265449,2022-03-12
265449,2022-03-13
265449,2022-03-16
265449,2022-03-17
265449,2022-03-19
265449,2022-03-20
265449,2022-09-24
265449,2022-09-26
265449,2022-09-27
265449,2022-09-28
265449,2022-03-21
265449,2022-03-22
265449,2022-03-23
265449,2022-03-24
265449,2022-03-25
265449,2022-05-18
265449,2022-05-19
265449,2022-06-05
265449,2022-06-08
265449,2022-06-09
265449,2022-06-14
265449,2022-09-23
265452,2022-03-01
265452,2022-03-07
265453,2022-03-01
265453,2022-03-02
265453,2022-03-03
265456,2022-03-01
265457,2022-03-01
265457,2022-03-02
265457,2022-03-03
265457,2022-03-04
265457,2022-03-06
265461,2022-03-01
265462,2022-03-01
265462,2022-03-02
265462,2022-03-03
265462,2022-03-04
265462,2022-06-17
265462,2022-07-11
265462,2022-07-23
265462,2022-07-24
265462,2022-06-18
265462,2022-07-09
265464,2022-03-01
265468,2022-03-01
265469,2022-03-01
265471,2022-03-01
265472,2022-03-01
265474,2022-03-01
265475,2022-03-01
265477,2022-03-01
265477,2022-06-19
265478,2022-03-01
265478,2022-03-08
265479,2022-03-01
265480,2022-03-04
265481,2022-03-29
265483,2022-03-01
265483,2022-03-02
265483,2022-03-15
265487,2022-03-02
265487,2022-03-03
265488,2022-03-02
265488,2022-03-03
265489,2022-03-06
265489,2022-03-09
265489,2022-10-20
265489,2022-10-22
265489,2022-10-24
265489,2022-10-10
265489,2022-06-29
265489,2022-08-31
265489,2022-03-11
265489,2022-04-16
265489,2022-05-01
265489,2022-10-04
265489,2022-10-23
265489,2022-05-26
265489,2022-08-07
265495,2022-03-01
265506,2022-03-01
265506,2022-03-02
265506,2022-03-03
265506,2022-03-04
265511,2022-03-01
265514,2022-03-01
265516,2022-03-01
265517,2022-03-01
265519,2022-10-15
265519,2022-10-16
265519,2022-03-14
265519,2022-03-15
265519,2022-07-04
265519,2022-07-05
265519,2022-07-06
265519,2022-07-07
265519,2022-07-08
265519,2022-07-11
265519,2022-07-12
265519,2022-07-14
265519,2022-07-18
265519,2022-03-30
265519,2022-03-31
265519,2022-04-01
265519,2022-04-02
265519,2022-04-12
265519,2022-04-15
265519,2022-04-17
265519,2022-04-22
265519,2022-04-25
265519,2022-04-26
265519,2022-04-27
265519,2022-04-29
265519,2022-10-05
265519,2022-03-29
265520,2022-08-13
265522,2022-03-01
265523,2022-03-01
265525,2022-03-01
265532,2022-08-19
265534,2022-03-15
265534,2022-03-31
265534,2022-04-01
265534,2022-04-02
265536,2022-03-01
265536,2022-03-02
265537,2022-03-01
265537,2022-03-09
265539,2022-03-01
265540,2022-03-01
265542,2022-03-05
265543,2022-03-01
265545,2022-03-01
265545,2022-03-02
265546,2022-03-01
265550,2022-03-01
265552,2022-03-01
265553,2022-03-01
265555,2022-03-01
265559,2022-03-07
265560,2022-05-01
265560,2022-07-27
265560,2022-07-29
265560,2022-07-31
265560,2022-03-01
265560,2022-03-18
265563,2022-03-01
265564,2022-03-01
265565,2022-03-01
265567,2022-03-01
265567,2022-03-04
265572,2022-03-02
265572,2022-03-03
265572,2022-03-04
265572,2022-03-05
265572,2022-03-06
265572,2022-03-07
265572,2022-03-15
265572,2022-03-17
265572,2022-03-18
265572,2022-03-21
265572,2022-03-22
265572,2022-03-29
265572,2022-03-30
265572,2022-03-31
265572,2022-04-01
265572,2022-04-02
265572,2022-04-07
265572,2022-04-12
265572,2022-03-24
265572,2022-04-23
265572,2022-03-25
265572,2022-03-28
265572,2022-03-08
265572,2022-03-09
265572,2022-03-10
265572,2022-03-12
265572,2022-03-14
265572,2022-03-19
265572,2022-03-20
265575,2022-03-02
265575,2022-03-05
265576,2022-03-02
265578,2022-03-02
265578,2022-03-03
265578,2022-03-08
265578,2022-03-10
265578,2022-03-11
265578,2022-03-13
265578,2022-03-14
265578,2022-03-16
265578,2022-05-06
265578,2022-06-21
265578,2022-09-16
265578,2022-03-05
265578,2022-03-06
265578,2022-03-07
265581,2022-03-02
265584,2022-03-02
265585,2022-03-02
265588,2022-06-02
265588,2022-06-03
265588,2022-06-04
265588,2022-03-09
265588,2022-03-10
265588,2022-06-05
265588,2022-06-06
265588,2022-06-08
265588,2022-06-10
265588,2022-06-12
265588,2022-06-13
265588,2022-06-27
265588,2022-06-28
265588,2022-07-07
265588,2022-07-08
265588,2022-07-09
265588,2022-07-13
265588,2022-07-14
265588,2022-07-27
265588,2022-07-28
265588,2022-07-29
265588,2022-07-30
265588,2022-08-01
265588,2022-08-02
265588,2022-08-03
265588,2022-08-07
265588,2022-08-08
265588,2022-08-30
265588,2022-09-20
265588,2022-10-11
265588,2022-10-12
265588,2022-04-26
265588,2022-04-27
265588,2022-04-28
265588,2022-05-03
265588,2022-05-05
265588,2022-05-09
265588,2022-05-10
265588,2022-05-11
265588,2022-05-13
265588,2022-05-17
265588,2022-05-18
265588,2022-05-23
265588,2022-05-24
265588,2022-05-25
265588,2022-05-27
265588,2022-06-22
265588,2022-10-07
265588,2022-10-13
265588,2022-10-16
265588,2022-10-18
265588,2022-10-19
265588,2022-10-20
265588,2022-10-21
265588,2022-10-22
265588,2022-10-23
265588,2022-10-25
265588,2022-10-26
265588,2022-03-14
265588,2022-03-15
265588,2022-03-17
265588,2022-03-19
265588,2022-03-23
265588,2022-03-28
265588,2022-03-29
265588,2022-03-30
265588,2022-03-31
265588,2022-04-05
265588,2022-04-06
265588,2022-04-07
265588,2022-04-08
265588,2022-04-20
265588,2022-04-25
265589,2022-03-03
265589,2022-03-02
265589,2022-09-11
265592,2022-03-03
265592,2022-03-04
265592,2022-03-06
265593,2022-03-02
265595,2022-03-02
265595,2022-04-08
265596,2022-03-02
265604,2022-03-02
265609,2022-03-02
265609,2022-03-03
265611,2022-03-02
265612,2022-03-03
265612,2022-03-14
265613,2022-03-02
265614,2022-03-02
265614,2022-03-03
265616,2022-03-02
265617,2022-03-02
265620,2022-03-02
265621,2022-03-02
265623,2022-03-02
265628,2022-03-08
265628,2022-03-02
265628,2022-04-15
265628,2022-04-16
265628,2022-04-18
265628,2022-04-25
265628,2022-04-27
265628,2022-06-19
265628,2022-03-16
265628,2022-03-19
265628,2022-03-20
265628,2022-03-21
265628,2022-03-22
265628,2022-03-23
265628,2022-03-27
265628,2022-03-28
265628,2022-03-31
265628,2022-04-12
265628,2022-04-13
265628,2022-04-14
265628,2022-05-02
265628,2022-05-11
265628,2022-07-08
265628,2022-03-13
265628,2022-03-14
265628,2022-03-15
265628,2022-05-15
265628,2022-07-03
265628,2022-07-05
265628,2022-07-06
265628,2022-07-11
265628,2022-07-12
265628,2022-05-12
265628,2022-05-14
265628,2022-07-27
265631,2022-03-02
265631,2022-03-03
265631,2022-03-04
265635,2022-03-02
265636,2022-03-02
265637,2022-03-02
265638,2022-03-02
265639,2022-03-02
265640,2022-03-02
265640,2022-03-06
265640,2022-03-07
265640,2022-03-08
265640,2022-03-23
265641,2022-03-02
265644,2022-03-02
265649,2022-03-02
265652,2022-03-11
265652,2022-04-22
265652,2022-03-02
265652,2022-09-24
265652,2022-07-21
265653,2022-03-02
265653,2022-03-07
265653,2022-03-08
265653,2022-03-09
265653,2022-03-10
265653,2022-03-15
265653,2022-03-16
265653,2022-07-20
265653,2022-07-25
265653,2022-07-28
265653,2022-08-04
265653,2022-03-29
265653,2022-03-31
265653,2022-04-05
265653,2022-04-11
265653,2022-04-12
265653,2022-04-25
265653,2022-04-29
265653,2022-04-30
265653,2022-05-05
265653,2022-05-10
265653,2022-05-23
265653,2022-05-31
265653,2022-06-01
265653,2022-06-26
265653,2022-06-27
265653,2022-07-07
265653,2022-07-19
265653,2022-07-29
265653,2022-08-30
265657,2022-03-03
265659,2022-03-04
265659,2022-03-07
265659,2022-03-08
265659,2022-03-09
265659,2022-03-14
265659,2022-03-18
265660,2022-03-02
265661,2022-03-02
265661,2022-03-03
265665,2022-03-02
265666,2022-03-02
265667,2022-03-03
265668,2022-03-02
265669,2022-03-02
265669,2022-03-03
265669,2022-03-07
265669,2022-03-08
265671,2022-03-02
265672,2022-03-07
265674,2022-03-03
265674,2022-03-05
265675,2022-03-03
265680,2022-07-26
265680,2022-08-05
265680,2022-09-09
265681,2022-03-03
265681,2022-03-04
265681,2022-03-08
265681,2022-03-09
265681,2022-03-10
265681,2022-03-11
265681,2022-03-14
265681,2022-03-18
265681,2022-03-25
265681,2022-04-25
265681,2022-05-10
265681,2022-03-06
265684,2022-03-02
265685,2022-10-03
265685,2022-10-04
265685,2022-10-05
265685,2022-10-06
265685,2022-10-07
265685,2022-10-08
265685,2022-10-09
265685,2022-10-10
265685,2022-10-11
265685,2022-10-12
265685,2022-10-13
265685,2022-10-15
265685,2022-10-16
265685,2022-10-17
265685,2022-10-18
265685,2022-10-19
265685,2022-10-20
265685,2022-10-21
265685,2022-10-23
265685,2022-10-24
265685,2022-10-25
265685,2022-10-26
265685,2022-10-27
265685,2022-10-28
265685,2022-10-29
265685,2022-10-30
265685,2022-03-02
265685,2022-09-29
265685,2022-10-02
265686,2022-03-04
265686,2022-03-05
265686,2022-03-06
265686,2022-03-07
265686,2022-03-10
265686,2022-08-17
265686,2022-03-26
265686,2022-03-27
265686,2022-04-04
265686,2022-04-09
265686,2022-04-14
265686,2022-04-18
265686,2022-05-09
265686,2022-08-22
265686,2022-08-28
265688,2022-03-02
265689,2022-03-02
265690,2022-03-02
265695,2022-03-03
265695,2022-03-06
265696,2022-03-03
265697,2022-03-03
265697,2022-03-21
265703,2022-03-03
265705,2022-03-04
265705,2022-03-07
265705,2022-03-08
265707,2022-03-03
265710,2022-03-03
265712,2022-03-03
265714,2022-08-23
265714,2022-03-03
265714,2022-04-15
265714,2022-06-13
265716,2022-03-03
265717,2022-03-03
265720,2022-03-08
265720,2022-03-15
265720,2022-03-21
265720,2022-03-04
265723,2022-03-03
265727,2022-03-03
265728,2022-03-03
265731,2022-05-08
265733,2022-03-03
265734,2022-03-03
265735,2022-03-03
265736,2022-03-03
265736,2022-03-04
265736,2022-03-05
265737,2022-03-03
265739,2022-03-03
265739,2022-03-07
265739,2022-08-27
265741,2022-03-03
265743,2022-03-09
265746,2022-03-03
265746,2022-03-05
265747,2022-03-03
265752,2022-03-03
265754,2022-03-03
265755,2022-03-03
265757,2022-03-03
265757,2022-03-06
265758,2022-03-04
265758,2022-03-05
265759,2022-03-03
265759,2022-08-15
265760,2022-03-03
265763,2022-03-03
265763,2022-03-21
265764,2022-03-03
265765,2022-03-03
265765,2022-03-05
265765,2022-03-09
265766,2022-03-03
265768,2022-03-03
265769,2022-03-29
265769,2022-03-30
265769,2022-04-03
265775,2022-03-03
265778,2022-03-03
265778,2022-03-05
265779,2022-03-03
265779,2022-03-04
265782,2022-03-03
265782,2022-03-07
265782,2022-03-08
265784,2022-03-03
265787,2022-03-03
265788,2022-03-03
265789,2022-05-09
265789,2022-03-06
265789,2022-04-27
265789,2022-03-21
265789,2022-04-04
265789,2022-04-05
265789,2022-04-25
265789,2022-04-26
265793,2022-03-03
265793,2022-03-04
265794,2022-03-03
265796,2022-03-03
265797,2022-03-03
265799,2022-03-03
265805,2022-03-03
265807,2022-03-03
265808,2022-03-04
265808,2022-03-06
265808,2022-03-07
265808,2022-03-14
265808,2022-03-15
265808,2022-03-17
265808,2022-03-18
265808,2022-03-19
265808,2022-04-26
265808,2022-05-02
265808,2022-05-26
265808,2022-06-20
265808,2022-06-21
265808,2022-06-23
265808,2022-06-27
265808,2022-06-29
265808,2022-06-30
265808,2022-08-14
265810,2022-03-04
265810,2022-03-05
265811,2022-03-04
265812,2022-03-15
265813,2022-03-04
265813,2022-03-05
265813,2022-03-23
265813,2022-03-25
265813,2022-03-27
265813,2022-03-30
265813,2022-03-31
265813,2022-03-06
265813,2022-03-09
265813,2022-03-10
265813,2022-03-11
265813,2022-03-19
265813,2022-03-22
265815,2022-03-04
265819,2022-03-04
265820,2022-09-09
265820,2022-04-21
265824,2022-03-04
265826,2022-03-04
265827,2022-09-28
265834,2022-03-04
265835,2022-03-04
265837,2022-03-04
265838,2022-03-04
265838,2022-07-05
265840,2022-03-04
265841,2022-03-04
265843,2022-03-04
265848,2022-04-16
265848,2022-04-19
265848,2022-05-08
265848,2022-05-16
265848,2022-05-20
265848,2022-10-03
265848,2022-03-04
265848,2022-10-12
265848,2022-05-21
265848,2022-05-23
265848,2022-08-17
265848,2022-08-29
265852,2022-03-04
265859,2022-03-04
265860,2022-03-04
265862,2022-03-04
265863,2022-03-06
265863,2022-05-04
265864,2022-03-04
265864,2022-07-31
265864,2022-08-15
265865,2022-03-04
265866,2022-03-04
265866,2022-05-25
265867,2022-03-04
265867,2022-03-07
265870,2022-03-04
265871,2022-03-04
265873,2022-03-04
265873,2022-03-08
265874,2022-03-04
265875,2022-03-04
265876,2022-03-04
265877,2022-03-05
265877,2022-03-23
265878,2022-03-05
265878,2022-04-08
265878,2022-05-18
265878,2022-05-28
265878,2022-05-29
